Timestep,Consumption,Power
8296,5.380420733,21.52168293
8297,5.366303182,21.46521273
8298,5.338068079,21.35227232
8299,5.323950528,21.29580211
8300,5.295715425,21.1828617
8301,5.273903767,21.09561507
8302,5.230280451,20.92112181
8303,5.208468793,20.83387517
8304,5.173024849,20.6920994
8305,4.841873764,19.36749506
8306,4.783728096,19.13491238
8307,4.667436759,18.66974703
8308,4.631095716,18.52438286
8309,4.573131394,18.29252558
8310,4.515167072,18.06066829
8311,4.486184911,17.94473964
8312,4.45720275,17.828811
8313,4.456565524,17.8262621
8314,4.455928297,17.82371319
8315,4.455609684,17.82243874
8316,4.455291071,17.82116428
8317,4.485494491,17.94197796
8318,4.500596201,18.0023848
8319,4.530799622,18.12319849
8320,4.545901332,18.18360533
8321,4.582740726,18.33096291
8322,4.601160424,18.40464169
8323,4.637999818,18.55199927
8324,4.656419515,18.62567806
8325,4.66847044,18.67388176
8326,4.674495903,18.69798361
8327,4.686546827,18.74618731
8328,4.69257229,18.77028916
8329,5.050010454,20.20004181
8330,5.025462605,20.10185042
8331,4.976366909,19.90546764
8332,4.951819061,19.80727624
8333,4.887310744,19.54924298
8334,4.855056586,19.42022634
8335,4.790548269,19.16219308
8336,4.758294111,19.03317644
8337,4.767645684,19.07058273
8338,4.77232147,19.08928588
8339,4.781673043,19.12669217
8340,4.786348829,19.14539532
8341,1.795700402,7.182801609
8342,1.800376189,7.201504755
8343,1.809727762,7.238911046
8344,1.814403548,7.257614192
8345,1.823755121,7.295020483
8346,1.828430907,7.313723629
8347,1.83778248,7.35112992
8348,1.842458267,7.369833066
8349,1.849471946,7.397887785
8350,1.849591442,7.398365767
8351,1.849710937,7.398843749
8352,1.849770685,7.39908274
8353,1.849830433,7.39932173
8354,1.838316681,7.353266726
8355,1.832559806,7.330239224
8356,1.821046055,7.284184219
8357,1.815289179,7.261156717
8358,1.800523872,7.202095489
8359,1.785758566,7.143034262
8360,1.778375912,7.113503649
8361,1.770993259,7.083973035
8362,1.763422405,7.053689621
8363,1.755851552,7.023406206
8364,1.752066125,7.008264499
8365,1.748280698,6.993122792
8366,1.756662354,7.026649415
8367,1.760853182,7.043412727
8368,1.769234837,7.07693935
8369,1.773425665,7.093702661
8370,1.837665027,7.350660109
8371,1.869761729,7.479046915
8372,1.933955132,7.735820526
8373,1.966051833,7.864207332
8374,2.093982681,8.375930723
8375,2.157948104,8.631792418
8376,1.879299133,7.517196531
8377,4.943264557,19.77305823
8378,5.057718629,20.23087452
8379,5.114945666,20.45978266
8380,5.229399739,20.91759895
8381,5.286626775,21.1465071
8382,5.371361948,21.48544779
8383,5.456097122,21.82438849
8384,5.498464709,21.99385883
8385,5.574797924,22.2991917
8386,5.569957358,22.27982943
8387,5.560276225,22.2411049
8388,5.555435659,22.22174263
8389,5.523745376,22.0949815
8390,5.466415519,21.86566208
8391,5.43775059,21.75100236
8392,5.380420733,21.52168293
8393,5.366303182,21.46521273
8394,5.338068079,21.35227232
8395,5.323950528,21.29580211
8396,5.295715425,21.1828617
8397,5.273903767,21.09561507
8398,5.230280451,20.92112181
8399,5.208468793,20.83387517
8400,5.173024849,20.6920994
8401,4.841873764,19.36749506
8402,4.783728096,19.13491238
8403,4.667436759,18.66974703
8404,4.631095716,18.52438286
8405,4.573131394,18.29252558
8406,4.515167072,18.06066829
8407,4.486184911,17.94473964
8408,4.45720275,17.828811
8409,4.456565524,17.8262621
8410,4.455928297,17.82371319
8411,4.455609684,17.82243874
8412,4.455291071,17.82116428
8413,4.485494491,17.94197796
8414,4.500596201,18.0023848
8415,4.530799622,18.12319849
8416,4.545901332,18.18360533
8417,4.582740726,18.33096291
8418,4.601160424,18.40464169
8419,4.637999818,18.55199927
8420,4.656419515,18.62567806
8421,4.66847044,18.67388176
8422,4.674495903,18.69798361
8423,4.686546827,18.74618731
8424,4.69257229,18.77028916
8425,5.050010454,20.20004181
8426,5.025462605,20.10185042
8427,4.976366909,19.90546764
8428,4.951819061,19.80727624
8429,4.887310744,19.54924298
8430,4.855056586,19.42022634
8431,4.790548269,19.16219308
8432,4.758294111,19.03317644
8433,4.767645684,19.07058273
8434,4.77232147,19.08928588
8435,4.781673043,19.12669217
8436,4.786348829,19.14539532
8437,1.795700402,7.182801609
8438,1.800376189,7.201504755
8439,1.809727762,7.238911046
8440,1.814403548,7.257614192
8441,1.823755121,7.295020483
8442,1.828430907,7.313723629
8443,1.83778248,7.35112992
8444,1.842458267,7.369833066
8445,1.849471946,7.397887785
8446,1.849591442,7.398365767
8447,1.849710937,7.398843749
8448,1.849770685,7.39908274
8449,1.849830433,7.39932173
8450,1.838316681,7.353266726
8451,1.832559806,7.330239224
8452,1.821046055,7.284184219
8453,1.815289179,7.261156717
8454,1.800523872,7.202095489
8455,1.785758566,7.143034262
8456,1.778375912,7.113503649
8457,1.770993259,7.083973035
8458,1.763422405,7.053689621
8459,1.755851552,7.023406206
8460,1.752066125,7.008264499
8461,1.748280698,6.993122792
8462,1.756662354,7.026649415
8463,1.760853182,7.043412727
8464,1.769234837,7.07693935
8465,1.773425665,7.093702661
8466,1.837665027,7.350660109
8467,1.869761729,7.479046915
8468,1.933955132,7.735820526
8469,1.966051833,7.864207332
8470,2.093982681,8.375930723
8471,1.751368285,7.005473141
8472,1.879299133,7.517196531
8473,4.943264557,19.77305823
8474,5.057718629,20.23087452
8475,5.114945666,20.45978266
8476,5.229399739,20.91759895
8477,5.286626775,21.1465071
8478,5.371361948,21.48544779
8479,5.456097122,21.82438849
8480,5.498464709,21.99385883
8481,5.574797924,22.2991917
8482,5.569957358,22.27982943
8483,5.560276225,22.2411049
8484,5.555435659,22.22174263
8485,5.523745376,22.0949815
8486,5.466415519,21.86566208
8487,5.43775059,21.75100236
8488,5.380420733,21.52168293
8489,5.366303182,21.46521273
8490,5.338068079,21.35227232
8491,5.323950528,21.29580211
8492,5.295715425,21.1828617
8493,5.273903767,21.09561507
8494,5.230280451,20.92112181
8495,5.208468793,20.83387517
8496,5.173024849,20.6920994
8497,4.841873764,19.36749506
8498,4.783728096,19.13491238
8499,4.667436759,18.66974703
8500,4.631095716,18.52438286
8501,4.573131394,18.29252558
8502,4.515167072,18.06066829
8503,4.486184911,17.94473964
8504,4.45720275,17.828811
8505,4.456565524,17.8262621
8506,4.455928297,17.82371319
8507,4.455609684,17.82243874
8508,4.455291071,17.82116428
8509,4.485494491,17.94197796
8510,4.500596201,18.0023848
8511,4.530799622,18.12319849
8512,4.545901332,18.18360533
8513,4.582740726,18.33096291
8514,4.601160424,18.40464169
8515,4.637999818,18.55199927
8516,4.656419515,18.62567806
8517,4.66847044,18.67388176
8518,4.674495903,18.69798361
8519,4.686546827,18.74618731
8520,4.69257229,18.77028916
8521,5.050010454,20.20004181
8522,5.025462605,20.10185042
8523,4.976366909,19.90546764
8524,4.951819061,19.80727624
8525,4.887310744,19.54924298
8526,4.855056586,19.42022634
8527,4.790548269,19.16219308
8528,4.758294111,19.03317644
8529,4.767645684,19.07058273
8530,4.77232147,19.08928588
8531,4.781673043,19.12669217
8532,4.786348829,19.14539532
8533,1.795700402,7.182801609
8534,1.800376189,7.201504755
8535,1.809727762,7.238911046
8536,1.814403548,7.257614192
8537,1.823755121,7.295020483
8538,1.828430907,7.313723629
8539,1.83778248,7.35112992
8540,1.842458267,7.369833066
8541,1.849471946,7.397887785
8542,1.849591442,7.398365767
8543,1.849710937,7.398843749
8544,1.849770685,7.39908274
8545,1.971927955,7.887711822
8546,1.971477956,7.885911825
8547,1.977534043,7.910136172
8548,1.898806231,7.595224923
8549,1.857444402,7.429777608
8550,1.855448054,7.421792218
8551,1.853166515,7.412666058
8552,1.851265231,7.405060925
8553,1.977576889,7.910307556
8554,1.977583505,7.91033402
8555,1.977591066,7.910364264
8556,1.968895942,7.875583766
8557,1.968885471,7.875541885
8558,1.960118221,7.840472884
8559,1.968845554,7.875382216
8560,1.880737685,7.522950738
8561,1.846062237,7.384248949
8562,1.846641702,7.386566807
8563,1.847366032,7.389464129
8564,1.934322145,7.737288579
8565,1.977661636,7.910646544
8566,1.977667937,7.910671747
8567,1.571095994,6.284383975
8568,1.571102295,6.284409178
8569,4.571110171,18.28444068
8570,4.571116472,18.28446589
8571,4.571124348,18.28449739
8572,4.571130649,18.28452259
8573,4.349987861,17.39995144
8574,4.360204632,17.44081853
8575,4.336485285,17.34594114
8576,4.347667539,17.39067016
8577,4.322982709,17.29193084
8578,4.335130445,17.34052178
8579,4.571181371,18.28472548
8580,4.571187987,18.28475195
8581,4.571195548,18.28478219
8582,4.551014727,18.20405891
8583,4.571209725,18.2848389
8584,4.571216341,18.28486536
8585,4.571223902,18.28489561
8586,4.551346012,18.20538405
8587,4.571238079,18.28495231
8588,4.571244695,18.28497878
8589,4.571252256,18.28500902
8590,4.54910236,18.19640944
8591,4.571266433,18.28506573
8592,4.571273049,18.28509219
8593,4.57128061,18.28512244
8594,4.554554505,18.21821802
8595,4.571294787,18.28517915
8596,4.571301403,18.28520561
8597,4.571308964,18.28523585
8598,4.555668195,18.22267278
8599,4.571323141,18.28529256
8600,4.571329757,18.28531903
8601,4.571337318,18.28534927
8602,4.571343934,18.28537573
8603,4.571351495,18.28540598
8604,4.571358111,18.28543244
8605,4.571365672,18.28546269
8606,4.571372288,18.28548915
8607,4.571379849,18.2855194
8608,4.557561175,18.2302447
8609,4.557543326,18.2301733
8610,4.543623013,18.17449205
8611,4.557481274,18.2299251
8612,4.543484732,18.17393893
8613,4.55737008,18.22948032
8614,4.543100741,18.17240296
8615,4.557160602,18.22864241
8616,4.542667607,18.17067043
8617,4.963814113,19.85525645
8618,4.964029033,19.85611613
8619,4.978044415,19.91217766
8620,4.978050716,19.91220286
8621,4.978058592,19.91223437
8622,4.978064893,19.91225957
8623,4.978072769,19.91229108
8624,4.97807907,19.91231628
8625,4.978086946,19.91234778
8626,4.978093247,19.91237299
8627,4.978101123,19.91240449
8628,4.978107424,19.9124297
8629,1.9781153,7.9124612
8630,1.978121601,7.912486404
8631,1.978129477,7.912517908
8632,1.978135778,7.912543112
8633,1.978143654,7.912574616
8634,1.978149955,7.91259982
8635,1.978157831,7.912631324
8636,1.978164132,7.912656528
8637,1.960902086,7.843608343
8638,1.943638464,7.774553857
8639,1.922058937,7.68823575
8640,1.903932135,7.615728539
8641,1.789806599,7.159226397
8642,1.791827186,7.167308742
8643,1.774991772,7.099967088
8644,2.007289434,8.029157734
8645,2.145315712,8.581262847
8646,2.167352404,8.669409615
8647,2.192537195,8.770148778
8648,2.21352452,8.854098081
8649,1.779323225,7.117292901
8650,1.779992053,7.119968211
8651,1.780756427,7.123025707
8652,1.810346153,7.241384612
8653,1.808640833,7.234563332
8654,1.828351784,7.313407135
8655,1.802664953,7.210659812
8656,1.94217808,7.768712322
8657,2.003046925,8.012187699
8658,2.009687881,8.038751525
8659,2.017989077,8.071956308
8660,1.865272256,7.461089025
8661,1.787890585,7.151562341
8662,1.788527564,7.154110255
8663,1.352259594,5.409038375
8664,1.352896572,5.411586289
8665,4.353692795,17.41477118
8666,4.354329774,17.4173191
8667,4.355125997,17.42050399
8668,4.355762975,17.4230519
8669,4.541946783,18.16778713
8670,4.535648648,18.14259459
8671,4.558641021,18.23456409
8672,4.551252812,18.20501125
8673,4.57090455,18.2836182
8674,4.558695144,18.23478057
8675,4.360890652,17.44356261
8676,4.377237597,17.50895039
8677,4.362323853,17.44929541
8678,4.362992681,17.45197072
8679,4.363757055,17.45502822
8680,4.364425882,17.45770353
8681,4.365190256,17.46076102
8682,4.365859083,17.46343633
8683,4.366623458,17.46649383
8684,4.367292285,17.46916914
8685,4.368056659,17.47222664
8686,4.368725486,17.47490195
8687,4.369489861,17.47795944
8688,4.370158688,17.48063475
8689,4.370923062,17.48369225
8690,4.371591889,17.48636756
8691,4.372356264,17.48942505
8692,4.373025091,17.49210036
8693,4.373789465,17.49515786
8694,4.374458292,17.49783317
8695,4.375222667,17.50089067
8696,4.375891494,17.50356598
8697,4.376655868,17.50662347
8698,4.377324695,17.50929878
8699,4.378089069,17.51235628
8700,4.378757897,17.51503159
8701,4.379522271,17.51808908
8702,4.380191098,17.52076439
8703,4.380955472,17.52382189
8704,4.3816243,17.5264972
8705,4.382388674,17.5295547
8706,4.383057501,17.53223001
8707,4.383821875,17.5352875
8708,4.384458854,17.53783542
8709,4.382399407,17.52959763
8710,4.380212565,17.52085026
8711,4.377479012,17.50991605
8712,4.37529217,17.50116868
8713,4.813404021,19.25361608
8714,4.814998389,19.25999356
8715,4.816991349,19.2679654
8716,4.818585717,19.27434287
8717,4.810852102,19.24340841
8718,4.802719895,19.21087958
8719,4.792554636,19.17021854
8720,4.784422428,19.13768971
8721,4.782874285,19.13149714
8722,4.783359193,19.13343677
8723,4.783965328,19.13586131
8724,4.784450236,19.13780095
8725,1.786173337,7.14469335
8726,1.787775211,7.151100846
8727,1.789777554,7.159110216
8728,1.791379428,7.165517712
8729,1.808779372,7.235117489
8730,1.825778848,7.303115391
8731,1.847028193,7.38811277
8732,1.864027668,7.456110673
8733,1.896635397,7.586541588
8734,1.924993257,7.699973027
8735,1.960440582,7.841762326
8736,1.990216334,7.960865338
8737,1.988526254,7.954105016
8738,1.97614923,7.904596918
8739,1.969960717,7.879842869
8740,1.957583693,7.830334772
8741,1.951395181,7.805580723
8742,1.935522807,7.742091227
8743,1.919650433,7.678601732
8744,1.911714246,7.646856984
8745,1.903778059,7.615112236
8746,1.895639561,7.582558245
8747,1.887501063,7.550004253
8748,1.883431814,7.533727257
8749,1.879362565,7.517450261
8750,1.888372657,7.55349063
8751,1.892877703,7.571510814
8752,1.901887796,7.607551182
8753,1.906392842,7.625571366
8754,1.975448716,7.901794864
8755,2.009951951,8.039807802
8756,2.07895842,8.315833679
8757,2.113461655,8.453846618
8758,2.250984448,9.003937793
8759,1.882681652,7.530726609
8760,2.020204446,8.080817784
8761,5.088965843,20.35586337
8762,5.212001406,20.84800562
8763,5.273519187,21.09407675
8764,5.39655475,21.586219
8765,5.458072532,21.83229013
8766,5.549160944,22.19664378
8767,5.640249356,22.56099743
8768,5.685793563,22.74317425
8769,5.767850058,23.07140023
8770,5.762646558,23.05058623
8771,5.752239557,23.00895823
8772,5.747036057,22.98814423
8773,5.712969713,22.85187885
8774,5.651341402,22.60536561
8775,5.620527246,22.48210898
8776,5.558898934,22.23559574
8777,5.543722883,22.17489153
8778,5.513370781,22.05348312
8779,5.49819473,21.99277892
8780,5.467842627,21.87137051
8781,5.444395584,21.77758234
8782,5.397501497,21.59000599
8783,5.374054454,21.49621781
8784,5.335953008,21.34381203
8785,4.979973014,19.91989205
8786,4.917467723,19.66987089
8787,4.792457143,19.16982857
8788,4.753391336,19.01356534
8789,4.691080989,18.76432396
8790,4.628770642,18.51508257
8791,4.597615469,18.39046188
8792,4.566460296,18.26584118
8793,4.565775291,18.26310117
8794,4.565090287,18.26036115
8795,4.564747785,18.25899114
8796,4.564405283,18.25762113
8797,4.596873283,18.38749313
8798,4.613107283,18.45242913
8799,4.645575283,18.58230113
8800,4.661809283,18.64723713
8801,4.701410806,18.80564322
8802,4.721211568,18.88484627
8803,4.760813091,19.04325237
8804,4.780613853,19.12245541
8805,4.793568327,19.17427331
8806,4.800045564,19.20018226
8807,4.813000038,19.25200015
8808,4.819477275,19.2779091
8809,5.20371529,20.81486116
8810,5.177326903,20.70930761
8811,5.12455013,20.49820052
8812,5.098161743,20.39264697
8813,5.028816749,20.11526699
8814,4.994144251,19.97657701
8815,4.924799257,19.69919703
8816,4.89012676,19.56050704
8817,4.900179491,19.60071796
8818,4.905205857,19.62082343
8819,4.915258588,19.66103435
8820,4.920284953,19.68113981
8821,1.930337685,7.721350738
8822,1.93536405,7.741456201
8823,1.945416781,7.781667126
8824,1.950443147,7.801772588
8825,1.960495878,7.841983513
8826,1.965522244,7.862088975
8827,1.975574975,7.9022999
8828,1.980601341,7.922405363
8829,1.988140889,7.952563556
8830,1.988269344,7.953077376
8831,1.988397799,7.953591196
8832,1.988462026,7.953848106
8833,1.988526254,7.954105016
8834,1.97614923,7.904596918
8835,1.969960717,7.879842869
8836,1.957583693,7.830334772
8837,1.951395181,7.805580723
8838,1.935522807,7.742091227
8839,1.919650433,7.678601732
8840,1.911714246,7.646856984
8841,1.903778059,7.615112236
8842,1.895639561,7.582558245
8843,1.887501063,7.550004253
8844,1.883431814,7.533727257
8845,1.879362565,7.517450261
8846,1.888372657,7.55349063
8847,1.892877703,7.571510814
8848,1.901887796,7.607551182
8849,1.906392842,7.625571366
8850,1.975448716,7.901794864
8851,2.009951951,8.039807802
8852,2.07895842,8.315833679
8853,2.113461655,8.453846618
8854,2.250984448,9.003937793
8855,1.882681652,7.530726609
8856,2.020204446,8.080817784
8857,5.088965843,20.35586337
8858,5.212001406,20.84800562
8859,5.273519187,21.09407675
8860,5.39655475,21.586219
8861,5.458072532,21.83229013
8862,5.549160944,22.19664378
8863,5.640249356,22.56099743
8864,5.685793563,22.74317425
8865,5.767850058,23.07140023
8866,5.762646558,23.05058623
8867,5.752239557,23.00895823
8868,5.747036057,22.98814423
8869,5.712969713,22.85187885
8870,5.651341402,22.60536561
8871,5.620527246,22.48210898
8872,5.558898934,22.23559574
8873,5.543722883,22.17489153
8874,5.513370781,22.05348312
8875,5.49819473,21.99277892
8876,5.467842627,21.87137051
8877,5.444395584,21.77758234
8878,5.397501497,21.59000599
8879,5.374054454,21.49621781
8880,5.335953008,21.34381203
8881,4.979973014,19.91989205
8882,4.917467723,19.66987089
8883,4.792457143,19.16982857
8884,4.753391336,19.01356534
8885,4.691080989,18.76432396
8886,4.628770642,18.51508257
8887,4.597615469,18.39046188
8888,4.566460296,18.26584118
8889,4.565775291,18.26310117
8890,4.565090287,18.26036115
8891,4.564747785,18.25899114
8892,4.564405283,18.25762113
8893,4.596873283,18.38749313
8894,4.613107283,18.45242913
8895,4.645575283,18.58230113
8896,4.661809283,18.64723713
8897,4.701410806,18.80564322
8898,4.721211568,18.88484627
8899,4.760813091,19.04325237
8900,4.780613853,19.12245541
8901,4.793568327,19.17427331
8902,4.800045564,19.20018226
8903,4.813000038,19.25200015
8904,4.819477275,19.2779091
8905,5.20371529,20.81486116
8906,5.177326903,20.70930761
8907,5.12455013,20.49820052
8908,5.098161743,20.39264697
8909,5.028816749,20.11526699
8910,4.994144251,19.97657701
8911,4.924799257,19.69919703
8912,4.89012676,19.56050704
8913,4.900179491,19.60071796
8914,4.905205857,19.62082343
8915,4.915258588,19.66103435
8916,4.920284953,19.68113981
8917,1.930337685,7.721350738
8918,1.93536405,7.741456201
8919,1.945416781,7.781667126
8920,1.950443147,7.801772588
8921,1.960495878,7.841983513
8922,1.965522244,7.862088975
8923,1.975574975,7.9022999
8924,1.980601341,7.922405363
8925,1.988140889,7.952563556
